,host_listings_count,host_total_listings_count,bathrooms,bedrooms,beds
3163,1.0,3.0,1.0,1.0,1.0
3164,9.0,17.0,3.5,4.0,4.0
3165,842.0,921.0,1.0,1.0,2.0
3166,1.0,1.0,1.0,1.0,1.0
3167,11.0,11.0,1.0,1.0,2.0
3168,5.0,6.0,1.0,0.0,1.0
3169,1.0,2.0,1.0,2.0,2.0
3170,1.0,2.0,1.0,1.0,1.0
3171,1.0,1.0,1.0,2.0,3.0
3172,1.0,1.0,2.0,2.0,2.0
3173,9.0,17.0,4.5,5.0,5.0
3174,2.0,2.0,1.5,1.9,2.3
3175,1.0,1.0,1.5,1.0,2.3
3176,1.0,2.0,2.0,3.0,5.0
3177,1.0,1.0,1.5,1.9,2.3
3178,1.0,1.0,1.0,1.0,1.0
3179,10.0,26.0,1.5,1.9,2.3
3180,1.0,2.0,1.0,0.0,1.0
3181,2.0,4.0,2.0,2.0,3.0
3182,41.0,50.0,1.0,1.0,1.0
3183,1.0,1.0,1.0,2.0,1.0
3184,6.0,8.0,1.0,1.0,1.0
3185,1.0,1.0,1.0,1.0,1.0
3186,1.0,1.0,1.0,1.0,1.0
3187,1.0,1.0,1.0,1.0,2.0
3188,1.0,8.0,1.0,1.0,1.0
3189,3.0,6.0,1.5,1.9,2.3
3190,1.0,1.0,1.0,1.0,1.0
3191,1.0,2.0,1.0,1.0,1.0
3192,6.0,9.0,1.0,2.0,4.0
3193,11.0,13.0,1.0,1.0,2.0
3194,11.0,13.0,1.0,1.0,1.0
3195,3.0,6.0,1.5,1.9,2.3
3196,3.0,6.0,2.0,1.0,1.0
3197,48.0,70.0,1.0,2.0,2.0
3198,11.0,13.0,1.0,1.0,1.0
3199,1.0,2.0,1.0,1.0,1.0
3200,1.0,3.0,1.0,1.0,1.0
3201,1.0,1.0,1.0,3.0,2.0
3202,1.0,1.0,1.0,1.0,2.0
3203,4.0,5.0,1.0,0.0,2.0
3204,4.0,5.0,1.0,1.0,1.0
3205,4.0,5.0,1.0,0.0,1.0
3206,4.0,5.0,1.0,0.0,1.0
3207,1.0,1.0,1.0,2.0,1.0
3208,10.0,26.0,1.0,1.0,1.0
3209,1.0,1.0,1.0,2.0,3.0
3210,1.0,4.0,1.0,0.0,1.0
3211,1.0,1.0,1.0,1.0,1.0
3212,76.0,101.0,4.0,5.0,6.0
3213,76.0,101.0,2.0,4.0,4.0
3214,41.0,50.0,1.0,1.0,2.0
3215,76.0,101.0,4.0,3.0,3.0
3216,842.0,921.0,2.0,2.0,3.0
3217,3.0,3.0,1.0,1.0,1.0
3218,237.0,354.0,1.5,3.0,2.3
3219,842.0,921.0,1.0,0.0,0.0
3220,1.0,1.0,1.0,2.0,3.0
3221,41.0,50.0,2.0,2.0,3.0
3222,1.0,1.0,1.5,4.0,5.0
3223,1.0,1.0,3.5,5.0,4.0
3224,1.0,1.0,2.0,4.0,4.0
3225,2.0,3.0,1.5,1.9,2.3
3226,2.0,2.0,1.0,2.0,2.0
3227,1.0,2.0,2.5,4.0,6.0
3228,1.0,6.0,1.5,2.0,2.3
3229,2.0,2.0,1.0,1.0,2.0
3230,2.0,2.0,1.0,2.0,0.0
3231,1.0,1.0,1.0,1.0,1.0
3232,76.0,101.0,3.0,3.0,4.0
3233,1.0,3.0,1.0,2.0,2.0
3234,2.0,5.0,1.5,3.0,3.0
3235,1.0,1.0,3.5,6.0,7.0
3236,1.0,1.0,1.5,1.0,1.0
3237,1.0,1.0,1.0,2.0,2.0
3238,1.0,1.0,1.0,1.0,1.0
3239,1.0,2.0,1.0,0.0,1.0
3240,2.0,3.0,1.0,1.0,1.0
3241,1.0,4.0,1.0,2.0,3.0
3242,2.0,2.0,1.0,1.0,2.0
3243,1.0,1.0,1.0,1.0,1.0
3244,1.0,1.0,1.0,0.0,1.0
3245,2.0,2.0,1.5,2.0,4.0
3246,1.0,1.0,1.0,1.0,1.0
3247,1.0,1.0,1.0,2.0,3.0
3248,1.0,2.0,1.0,2.0,1.0
3249,1.0,1.0,1.0,1.0,2.0
3250,2.0,4.0,1.0,2.0,4.0
3251,2.0,2.0,1.5,3.0,2.3
3252,1.0,2.0,2.0,2.0,2.0
3253,2.0,5.0,2.0,2.0,5.0
3254,2.0,2.0,2.0,4.0,5.0
3255,1.0,1.0,1.0,2.0,2.0
3256,76.0,101.0,3.0,4.0,6.0
3257,15.0,15.0,1.0,0.0,1.0
3258,15.0,15.0,1.0,1.0,2.0
3259,1.0,1.0,1.0,1.0,1.0
3260,2.0,3.0,1.0,1.0,3.0
3261,1.0,1.0,1.5,3.0,2.3
3262,2.0,2.0,2.5,3.0,3.0
3263,1.0,1.0,1.5,2.0,2.3
3264,1.0,2.0,1.0,2.0,4.0
3265,5.0,6.0,1.5,2.0,2.3
3266,9.0,10.0,1.0,1.0,2.0
3267,4.0,6.0,1.0,1.0,1.0
3268,1.0,1.0,2.0,3.0,3.0
3269,9.0,10.0,1.0,1.0,2.0
3270,9.0,10.0,1.5,2.0,2.3
3271,1.0,1.0,1.0,1.0,1.0
3272,6.0,6.0,1.0,1.0,1.0
3273,842.0,921.0,2.0,2.0,3.0
3274,1.0,1.0,1.0,0.0,1.0
3275,15.0,25.0,1.0,0.0,1.0
3276,842.0,921.0,1.0,2.0,2.0
3277,1.0,2.0,1.0,1.0,1.0
3278,1.0,1.0,1.0,2.0,0.0
3279,1.0,1.0,2.5,3.0,6.0
3280,9.0,9.0,2.0,2.0,4.0
3281,9.0,12.0,1.0,1.0,1.0
3282,7.0,9.0,1.0,0.0,2.3
3283,2.0,3.0,1.0,1.0,3.0
3284,4.0,5.0,2.0,2.0,2.0
3285,1.0,1.0,1.0,1.0,1.0
3286,5.0,5.0,1.0,0.0,1.0
3287,1.0,2.0,1.0,2.0,3.0
3288,5.0,5.0,1.0,4.0,1.0
3289,5.0,5.0,1.0,0.0,1.0
3290,5.0,5.0,1.0,1.0,1.0
3291,5.0,5.0,1.0,4.0,2.0
3292,4.0,4.0,1.5,2.0,2.3
3293,18.0,27.0,1.5,1.9,2.3
3294,12.0,12.0,1.0,1.0,1.0
3295,1.0,1.0,1.0,1.0,2.0
3296,1.0,1.0,1.0,1.0,1.0
3297,3.0,7.0,1.0,1.0,0.0
3298,1.0,1.0,2.0,2.0,2.0
3299,237.0,354.0,1.0,1.0,1.0
3300,237.0,354.0,1.0,1.0,1.0
3301,4.0,4.0,1.0,0.0,1.0
3302,4.0,4.0,1.0,0.0,1.0
3303,6.0,6.0,3.0,5.0,7.0
3304,2.0,2.0,1.0,1.0,1.0
3305,4.0,4.0,1.0,0.0,1.0
3306,1.0,1.0,2.0,2.0,2.0
3307,4.0,4.0,1.0,0.0,1.0
3308,1.0,2.0,1.0,1.0,6.0
3309,1.0,2.0,3.5,4.0,4.0
3310,1.0,3.0,1.0,2.0,2.0
3311,16.0,44.0,1.0,1.0,2.0
3312,10.0,19.0,1.0,2.0,2.0
3313,9.0,10.0,1.5,1.0,2.3
3314,9.0,12.0,1.0,1.0,1.0
3315,9.0,12.0,2.0,3.0,3.0
3316,9.0,10.0,1.0,1.0,2.0
3317,11.0,11.0,1.0,1.0,1.0
3318,11.0,11.0,1.0,1.0,1.0
3319,11.0,11.0,1.0,1.0,1.0
3320,11.0,11.0,1.0,1.0,1.0
3321,1.0,1.0,1.0,1.0,1.0
3322,1.0,1.0,1.0,1.0,1.0
3323,3.0,3.0,2.0,3.0,2.0
3324,7.0,9.0,2.5,1.0,1.0
3325,1.0,2.0,1.0,2.0,4.0
3326,11.0,11.0,1.0,1.0,1.0
3327,2.0,3.0,1.5,1.0,2.3
3328,11.0,11.0,1.0,1.0,1.0
3329,11.0,11.0,1.0,1.0,1.0
3330,11.0,11.0,1.0,2.0,2.0
3331,11.0,11.0,1.0,2.0,2.0
3332,1.0,1.0,1.0,1.0,1.0
3333,1.0,5.0,1.0,2.0,3.0
3334,6.0,6.0,2.5,3.0,7.0
3335,3.0,6.0,1.0,1.0,2.0
3336,3.0,4.0,1.0,1.0,1.0
3337,3.0,4.0,1.0,1.0,1.0
3338,7.0,9.0,1.0,1.0,1.0
3339,3.0,3.0,1.0,1.0,1.0
3340,4.0,18.0,1.0,1.0,1.0
3341,8.0,9.0,2.0,1.0,1.0
3342,1.0,2.0,1.0,1.0,4.0
3343,1.0,1.0,1.0,2.0,4.0
3344,8.0,9.0,2.0,1.0,1.0
3345,6.0,6.0,1.0,0.0,2.0
3346,6.0,6.0,1.0,0.0,1.0
3347,6.0,6.0,1.0,0.0,1.0
3348,6.0,6.0,1.0,0.0,2.0
3349,48.0,70.0,1.0,1.0,1.0
3350,1.0,1.0,1.0,2.0,4.0
3351,1.0,1.0,1.0,1.0,1.0
3352,58.0,73.0,1.0,1.0,1.0
3353,1.0,5.0,1.5,1.0,2.3
3354,1.0,1.0,1.0,1.0,4.0
3355,4.0,5.0,1.5,1.9,2.3
3356,6.0,6.0,1.0,0.0,1.0
3357,6.0,6.0,1.0,0.0,2.0
3358,4.0,5.0,1.0,0.0,1.0
3359,2.0,2.0,1.0,1.0,1.0
3360,4.0,5.0,1.0,0.0,1.0
3361,4.0,5.0,1.0,0.0,1.0
3362,58.0,73.0,1.0,1.0,1.0
3363,58.0,73.0,1.0,1.0,1.0
3364,4.0,18.0,1.0,1.0,1.0
3365,1.0,1.0,1.0,2.0,1.0
3366,2.0,3.0,1.0,1.0,1.0
3367,4.0,5.0,1.0,0.0,2.0
3368,1.0,1.0,1.0,0.0,1.0
3369,1.0,2.0,1.0,1.0,1.0
3370,2.0,2.0,1.0,1.0,1.0
3371,1.0,1.0,3.0,5.0,6.0
3372,7.0,9.0,1.0,1.0,2.0
3373,1.0,5.0,1.0,1.0,1.0
3374,1.0,1.0,1.0,1.0,1.0
3375,1.0,2.0,2.0,4.0,6.0
3376,1.0,1.0,1.0,1.0,1.0
3377,1.0,1.0,1.0,1.0,1.0
3378,1.0,1.0,2.0,3.0,3.0
3379,1.0,1.0,1.5,2.0,2.3
3380,3.0,3.0,1.5,1.0,1.0
3381,5.0,5.0,1.5,0.0,1.0
3382,1.0,1.0,1.0,1.0,2.0
3383,842.0,921.0,1.0,2.0,2.0
3384,5.0,5.0,1.0,0.0,1.0
3385,5.0,5.0,1.0,0.0,1.0
3386,1.0,1.0,1.0,3.0,5.0
3387,2.0,4.0,1.0,1.0,1.0
3388,1.0,1.0,1.0,1.0,2.0
3389,3.0,3.0,1.0,1.0,2.0
3390,1.0,1.0,1.0,1.0,2.0
3391,1.0,1.0,1.0,2.0,3.0
3392,3.0,3.0,1.5,1.0,1.0
3393,5.0,5.0,1.0,0.0,1.0
3394,3.0,5.0,1.0,1.0,3.0
3395,4.0,4.0,1.0,0.0,2.0
3396,2.0,2.0,2.0,3.0,4.0
3397,4.0,4.0,1.0,0.0,1.0
3398,4.0,4.0,1.0,0.0,1.0
3399,27.0,73.0,3.0,3.0,3.0
3400,3.0,5.0,1.0,2.0,4.0
3401,2.0,3.0,2.0,3.0,3.0
3402,7.0,9.0,2.0,1.0,1.0
3403,2.0,2.0,1.0,2.0,3.0
3404,109.0,166.0,1.0,1.0,1.0
3405,48.0,70.0,1.0,1.0,1.0
3406,2.0,4.0,2.0,2.0,3.0
3407,89.0,216.0,1.0,2.0,4.0
3408,1.0,1.0,2.0,4.0,4.0
3409,1.0,2.0,1.0,1.0,1.0
3410,1.0,1.0,1.0,1.0,1.0
3411,9.0,14.0,1.0,1.0,1.0
3412,96.0,184.0,4.0,4.0,5.0
3413,1.0,2.0,1.0,1.0,0.0
3414,3.0,3.0,1.0,2.0,3.0
3415,1.0,1.0,1.0,2.0,5.0
3416,2.0,2.0,1.0,0.0,1.0
3417,2.0,2.0,1.0,1.0,1.0
3418,1.0,4.0,1.0,2.0,2.0
3419,1.0,1.0,2.0,3.0,4.0
3420,1.0,1.0,1.0,1.0,2.0
3421,1.0,3.0,3.0,5.0,6.0
3422,1.0,2.0,1.0,1.0,1.0
3423,1.0,1.0,2.0,2.0,2.0
3424,9.0,14.0,1.0,1.0,1.0
3425,6.0,6.0,1.0,1.0,1.0
3426,3.0,6.0,1.0,1.0,2.0
3427,33.0,35.0,1.0,0.0,1.0
3428,1.0,2.0,1.0,2.0,2.0
3429,1.0,5.0,1.0,2.0,1.0
3430,2.0,4.0,1.5,3.0,2.3
3431,2.0,4.0,1.5,3.0,2.3
3432,7.0,8.0,2.0,0.0,1.0
3433,2.0,2.0,1.0,1.0,1.0
3434,7.0,8.0,1.0,2.0,4.0
3435,7.0,9.0,1.0,1.0,1.0
3436,1.0,1.0,1.5,1.0,2.3
3437,1.0,1.0,1.0,1.0,1.0
3438,1.0,1.0,1.0,1.0,2.0
3439,1.0,1.0,1.0,2.0,2.0
3440,1.0,3.0,1.0,1.0,1.0
3441,1.0,1.0,1.0,1.0,1.0
3442,3.0,4.0,1.0,1.0,1.0
3443,30.0,39.0,1.0,1.0,1.0
3444,30.0,39.0,1.5,1.0,1.0
3445,1.0,1.0,1.0,2.0,3.0
3446,3.0,3.0,1.0,1.0,2.0
3447,2.0,2.0,1.5,2.0,2.0
3448,4.0,4.0,1.0,2.0,2.0
3449,1.0,1.0,1.0,1.0,1.0
3450,1.0,1.0,1.0,2.0,2.0
3451,1.0,1.0,1.0,1.0,1.0
3452,3.0,3.0,3.0,3.0,4.0
3453,2.0,2.0,2.5,3.0,4.0
3454,1.0,1.0,1.0,1.0,1.0
3455,5.0,5.0,1.5,0.0,1.0
3456,1.0,1.0,1.0,1.0,1.0
3457,30.0,33.0,2.0,2.0,3.0
3458,1.0,6.0,2.0,2.0,4.0
3459,2.0,6.0,3.0,4.0,5.0
3460,9.0,17.0,3.0,3.0,3.0
3461,109.0,166.0,2.0,2.0,2.0
3462,1.0,1.0,1.0,1.0,1.0
3463,12.0,39.0,2.0,2.0,3.0
3464,1.0,5.0,2.0,3.0,4.0
3465,14.0,17.0,1.5,2.0,2.3
3466,8.0,9.0,2.0,1.0,1.0
3467,33.0,111.0,2.0,3.0,3.0
3468,1.0,2.0,1.0,1.0,1.0
3469,109.0,166.0,1.0,2.0,2.0
3470,11.0,11.0,1.0,1.0,1.0
3471,3.0,94.0,1.0,0.0,1.0
3472,1.0,1.0,2.0,1.0,1.0
3473,2.0,2.0,1.0,3.0,4.0
3474,1.0,2.0,1.0,1.0,1.0
3475,1.0,1.0,1.0,1.0,1.0
3476,1.0,1.0,1.5,1.0,1.0
3477,1.0,1.0,2.0,3.0,4.0
3478,1.0,1.0,2.0,2.0,3.0
3479,2.0,10.0,2.5,3.0,4.0
3480,2.0,5.0,1.5,1.0,1.0
3481,2.0,3.0,1.0,1.0,1.0
3482,1.0,2.0,1.0,1.0,1.0
3483,2.0,2.0,2.0,3.0,4.0
3484,1.0,2.0,1.0,1.0,1.0
3485,9.0,14.0,1.0,1.0,1.0
3486,1.0,1.0,1.0,1.0,1.0
3487,1.0,2.0,2.0,3.0,3.0
3488,3.0,5.0,3.0,1.0,3.0
3489,1.0,1.0,1.0,2.0,1.0
3490,1.0,1.0,1.0,1.0,2.0
3491,2.0,6.0,1.5,4.0,5.0
3492,1.0,2.0,1.0,1.0,1.0
3493,1.0,1.0,1.5,2.0,2.0
3494,1.0,2.0,1.5,1.9,2.3
3495,1.0,1.0,2.0,4.0,5.0
3496,1.0,1.0,2.5,3.0,3.0
3497,30.0,39.0,1.0,1.0,1.0
3498,1.0,1.0,1.0,2.0,3.0
3499,1.0,1.0,2.0,4.0,4.0
3500,1.0,1.0,1.5,1.0,2.3
3501,3.0,5.0,2.0,3.0,4.0
3502,1.0,1.0,2.0,4.0,4.0
3503,40.0,44.0,1.0,2.0,3.0
3504,14.0,17.0,1.0,0.0,1.0
3505,4.0,25.0,1.0,1.0,2.0
3506,1.0,9.0,2.0,2.0,4.0
3507,1.0,1.0,1.0,1.0,2.0
3508,68.0,87.0,1.5,3.0,5.0
3509,7.0,9.0,2.5,6.0,5.0
3510,7.0,9.0,1.5,1.0,1.0
3511,2.0,6.0,1.0,2.0,3.0
3512,1.0,1.0,1.0,1.0,1.0
3513,4.0,6.0,1.0,1.0,1.0
3514,4.0,6.0,1.0,2.0,2.0
3515,4.0,6.0,2.0,0.0,3.0
3516,4.0,6.0,1.0,1.0,1.0
3517,1.0,2.0,1.0,0.0,1.0
3518,1.0,1.0,1.0,1.0,1.0
3519,6.0,7.0,1.5,4.0,2.3
3520,1.0,1.0,1.0,1.0,1.0
3521,1.0,2.0,1.0,1.0,1.0
3522,1.0,3.0,2.0,2.0,2.0
3523,12.0,12.0,1.0,1.0,2.0
3524,842.0,921.0,1.0,1.0,1.0
3525,1.0,1.0,1.0,1.0,1.0
3526,12.0,12.0,1.0,1.0,1.0
3527,12.0,12.0,1.0,1.0,1.0
3528,13.0,24.0,1.0,1.0,1.0
3529,1.0,1.0,1.5,1.0,1.0
3530,6.0,11.0,1.0,1.0,1.0
3531,2.0,7.0,1.0,3.0,3.0
3532,3.0,8.0,1.0,1.0,1.0
3533,1.0,6.0,1.0,1.0,1.0
3534,1.0,2.0,1.0,1.0,1.0
3535,1.0,1.0,1.5,1.9,2.3
3536,1.0,1.0,2.0,2.0,2.0
3537,1.0,1.0,1.0,1.0,1.0
3538,12.0,12.0,1.0,1.0,1.0
3539,1.0,1.0,1.0,2.0,3.0
3540,1.0,3.0,1.5,2.0,3.0
3541,1.0,1.0,1.0,1.0,1.0
3542,1.0,4.0,1.0,1.0,1.0
3543,12.0,12.0,1.0,1.0,1.0
3544,12.0,12.0,1.0,1.0,1.0
3545,12.0,12.0,1.0,1.0,1.0
3546,48.0,70.0,1.0,1.0,1.0
3547,12.0,12.0,1.0,1.0,1.0
3548,12.0,12.0,1.0,1.0,2.0
3549,12.0,12.0,1.0,1.0,2.0
3550,2.0,2.0,2.0,2.0,2.0
3551,1.0,1.0,1.0,1.0,1.0
3552,1.0,2.0,3.0,4.0,5.0
3553,1.0,1.0,2.0,4.0,6.0
3554,2.0,2.0,1.0,1.0,1.0
3555,3.0,5.0,1.0,2.0,2.0
3556,3.0,5.0,1.5,1.0,2.0
3557,12.0,12.0,1.0,1.0,1.0
3558,1.0,1.0,4.5,4.0,4.0
3559,1.0,1.0,1.0,1.0,1.0
3560,1.0,1.0,1.0,1.0,1.0
3561,2.0,2.0,0.0,0.0,1.0
3562,1.0,1.0,1.0,1.0,1.0
3563,3.0,6.0,1.0,1.0,1.0
3564,1.0,1.0,1.0,1.0,1.0
3565,1.0,1.0,1.0,1.0,1.0
3566,3.0,6.0,1.0,1.0,1.0
3567,3.0,6.0,1.0,2.0,2.0
3568,2.0,2.0,1.0,1.0,1.0
3569,33.0,111.0,2.0,3.0,3.0
3570,1.0,1.0,2.0,4.0,4.0
3571,8.0,9.0,1.0,1.0,1.0
3572,5.0,5.0,1.0,0.0,1.0
3573,5.0,5.0,1.0,1.0,2.0
3574,5.0,5.0,1.0,1.0,2.0
3575,6.0,6.0,1.0,1.0,1.0
3576,1.0,1.0,1.0,1.0,2.0
3577,58.0,73.0,1.0,1.0,1.0
3578,9.0,9.0,2.0,2.0,3.0
3579,1.0,3.0,1.0,3.0,3.0
3580,1.0,1.0,1.5,3.0,4.0
3581,1.0,1.0,2.0,3.0,4.0
3582,1.0,2.0,1.0,2.0,3.0
3583,6.0,6.0,1.0,1.0,1.0
3584,6.0,6.0,1.0,1.0,1.0
3585,6.0,6.0,1.0,1.0,2.0
3586,6.0,6.0,1.0,1.0,2.0
3587,1.0,1.0,1.0,1.0,1.0
3588,1.0,2.0,2.0,4.0,5.0
3589,23.0,26.0,1.5,1.9,2.3
3590,23.0,26.0,2.0,1.0,1.0
3591,23.0,26.0,1.5,1.9,2.3
3592,1.0,7.0,1.0,1.0,1.0
3593,1.0,1.0,1.5,2.0,2.0
3594,0.0,0.0,1.5,4.0,2.3
3595,1.0,1.0,2.0,2.0,4.0
3596,4.0,6.0,1.0,2.0,3.0
3597,6.0,6.0,1.0,1.0,1.0
3598,1.0,1.0,2.0,4.0,6.0
3599,1.0,3.0,2.0,2.0,2.0
3600,1.0,2.0,4.0,4.0,4.0
3601,1.0,1.0,1.0,1.0,1.0
3602,237.0,354.0,1.5,3.0,2.3
3603,2.0,7.0,2.0,3.0,1.0
3604,2.0,2.0,1.0,1.0,2.0
3605,6.0,6.0,1.5,1.9,2.3
3606,2.0,3.0,1.5,2.0,3.0
3607,109.0,166.0,3.0,3.0,4.0
3608,9.0,24.0,1.0,1.0,1.0
3609,2.0,3.0,1.0,2.0,2.0
3610,2.0,2.0,1.5,1.9,2.3
3611,304.0,545.0,1.0,1.0,1.0
3612,304.0,545.0,2.0,2.0,1.0
3613,48.0,70.0,1.0,0.0,1.0
3614,58.0,73.0,1.0,1.0,1.0
3615,1.0,1.0,1.0,2.0,2.0
3616,87.0,197.0,1.5,6.0,2.3
3617,1.0,1.0,1.0,0.0,1.0
3618,1.0,1.0,1.0,1.0,3.0
3619,3.0,3.0,1.0,1.0,1.0
3620,1.0,1.0,1.0,1.0,1.0
3621,3.0,3.0,1.0,0.0,1.0
3622,1.0,2.0,1.0,0.0,1.0
3623,17.0,28.0,1.0,3.0,3.0
3624,1.0,1.0,1.0,1.0,6.0
3625,1.0,1.0,1.0,1.0,1.0
3626,28.0,35.0,1.0,2.0,3.0
3627,1.0,1.0,1.0,2.0,2.0
3628,12.0,25.0,2.0,2.0,2.0
3629,3.0,6.0,1.0,1.0,1.0
3630,1.0,1.0,1.0,1.0,1.0
3631,66.0,89.0,1.0,2.0,2.0
3632,66.0,89.0,1.0,1.0,1.0
3633,63.0,238.0,1.0,1.0,1.0
3634,2.0,3.0,1.0,3.0,4.0
3635,1.0,3.0,1.0,1.0,2.0
3636,2.0,3.0,1.0,1.0,1.0
3637,1.0,1.0,1.0,1.0,1.0
3638,48.0,70.0,1.0,1.0,1.0
3639,1.0,1.0,1.0,1.0,2.0
3640,4.0,7.0,1.5,3.0,2.3
3641,2.0,2.0,2.5,4.0,5.0
3642,17.0,18.0,1.0,0.0,1.0
3643,87.0,197.0,5.0,4.0,6.0
3644,1.0,1.0,1.0,1.0,1.0
3645,87.0,197.0,3.5,5.0,5.0
3646,1.0,1.0,1.0,1.0,1.0
3647,1.0,2.0,2.0,2.0,3.0
3648,1.0,1.0,1.0,3.0,3.0
3649,1.0,3.0,2.0,4.0,5.0
3650,1.0,2.0,1.5,2.0,2.0
3651,48.0,70.0,1.0,3.0,3.0
3652,23.0,26.0,2.0,5.0,8.0
3653,4.0,11.0,2.0,3.0,3.0
3654,1.0,3.0,1.5,1.0,0.0
3655,109.0,166.0,2.0,2.0,2.0
3656,51.0,161.0,1.0,2.0,3.0
3657,4.0,4.0,1.0,0.0,1.0
3658,1.0,1.0,1.0,2.0,3.0
3659,7.0,9.0,1.0,1.0,2.0
3660,75.0,330.0,2.0,3.0,3.0
3661,1.0,2.0,1.0,1.0,1.0
3662,10.0,22.0,1.0,1.0,2.0
3663,3.0,3.0,1.0,2.0,2.0
3664,7.0,9.0,1.0,1.0,1.0
3665,1.0,3.0,1.0,1.0,1.0
3666,3.0,3.0,2.0,10.0,3.0
3667,3.0,3.0,2.0,2.0,3.0
3668,842.0,921.0,1.0,2.0,2.0
3669,4.0,11.0,2.0,3.0,4.0
3670,1.0,3.0,1.0,1.0,1.0
3671,9.0,24.0,1.0,1.0,1.0
3672,1.0,3.0,4.0,1.0,1.0
3673,115.0,120.0,1.0,1.0,1.0
3674,4.0,11.0,1.0,1.0,1.0
3675,109.0,166.0,2.0,2.0,2.0
3676,87.0,197.0,3.0,4.0,6.0
3677,2.0,2.0,1.5,2.0,2.0
3678,87.0,197.0,5.5,5.0,6.0
3679,1.0,3.0,1.0,1.0,1.0
3680,1.0,1.0,1.5,2.0,2.0
3681,4.0,5.0,0.0,0.0,2.0
3682,96.0,184.0,3.0,4.0,5.0
3683,11.0,11.0,1.5,1.0,1.0
3684,8.0,9.0,2.0,6.0,4.0
3685,2.0,2.0,3.0,5.0,7.0
3686,1.0,4.0,1.0,2.0,2.0
3687,109.0,166.0,3.0,4.0,5.0
3688,87.0,197.0,2.0,3.0,4.0
3689,87.0,197.0,4.5,4.0,5.0
3690,87.0,197.0,1.5,4.0,2.3
3691,1.0,1.0,1.0,1.0,1.0
3692,2.0,2.0,1.5,1.0,2.3
3693,3.0,4.0,2.0,1.0,1.0
3694,1.0,1.0,1.0,1.0,2.0
3695,23.0,26.0,1.5,1.9,2.3
3696,1.0,1.0,1.0,1.0,1.0
3697,1.0,2.0,3.0,3.0,3.0
3698,5.0,10.0,1.5,1.9,2.3
3699,2.0,3.0,1.0,2.0,2.0
3700,1.0,21.0,1.0,2.0,2.0
3701,2.0,2.0,1.5,3.0,3.0
3702,4.0,11.0,1.0,2.0,3.0
3703,109.0,166.0,2.0,2.0,2.0
3704,87.0,197.0,3.0,3.0,4.0
3705,1.0,3.0,2.0,4.0,5.0
3706,2.0,4.0,1.5,1.0,1.0
3707,3.0,4.0,1.5,1.0,2.3
3708,2.0,2.0,1.0,1.0,2.0
3709,87.0,197.0,3.5,5.0,7.0
3710,2.0,2.0,1.0,1.0,1.0
3711,6.0,8.0,1.5,1.0,2.0
3712,89.0,216.0,2.0,2.0,2.0
3713,11.0,22.0,4.0,4.0,7.0
3714,1.0,2.0,1.0,1.0,1.0
3715,1.0,8.0,1.0,2.0,2.0
3716,1.0,1.0,1.0,1.0,1.0
3717,1.0,1.0,1.0,1.0,2.0
3718,2.0,6.0,1.0,1.0,1.0
3719,11.0,13.0,1.0,1.0,1.0
3720,11.0,13.0,1.0,1.0,2.0
3721,109.0,166.0,3.0,4.0,3.0
3722,2.0,2.0,1.0,2.0,3.0
3723,2.0,2.0,1.5,2.0,3.0
3724,3.0,3.0,3.0,3.0,5.0
3725,7.0,9.0,1.0,1.0,2.0
3726,2.0,2.0,1.0,1.0,1.0
3727,1.0,1.0,1.5,3.0,2.0
3728,2.0,4.0,1.0,2.0,5.0
3729,2.0,3.0,1.0,1.0,1.0
3730,1.0,1.0,1.0,1.0,1.0
3731,1.0,1.0,1.5,2.0,2.0
3732,3.0,7.0,1.5,1.0,1.0
3733,2.0,5.0,1.0,1.0,1.0
3734,1.0,4.0,1.0,2.0,2.0
3735,3.0,3.0,1.0,2.0,3.0
3736,7.0,8.0,2.0,1.0,1.0
3737,3.0,13.0,2.0,2.0,2.0
3738,5.0,6.0,1.0,1.0,2.0
3739,5.0,6.0,0.0,1.0,1.0
3740,96.0,184.0,4.0,5.0,5.0
3741,1.0,1.0,1.0,1.0,2.0
3742,5.0,5.0,1.0,1.0,1.0
3743,1.0,1.0,1.0,2.0,1.0
3744,1.0,2.0,1.0,2.0,2.0
3745,1.0,1.0,1.0,1.0,1.0
3746,7.0,8.0,2.0,1.0,1.0
3747,7.0,8.0,2.0,1.0,1.0
3748,2.0,4.0,1.5,1.0,2.3
3749,1.0,2.0,1.0,1.0,1.0
3750,1.0,19.0,1.0,1.0,1.0
3751,1.0,3.0,1.0,1.0,1.0
3752,1.0,3.0,1.0,2.0,3.0
3753,3.0,7.0,1.0,0.0,1.0
3754,4.0,4.0,1.0,1.0,2.0
3755,1.0,3.0,1.0,1.0,1.0
3756,1.0,1.0,1.0,2.0,2.0
3757,1.0,1.0,1.0,1.0,1.0
3758,5.0,5.0,2.0,2.0,2.0
3759,7.0,8.0,1.0,1.0,1.0
3760,7.0,8.0,2.0,1.0,1.0
3761,7.0,8.0,2.0,1.0,1.0
3762,7.0,8.0,2.0,1.0,1.0
3763,48.0,70.0,1.0,1.0,2.0
3764,1.0,2.0,1.0,1.0,1.0
3765,89.0,216.0,1.0,1.0,2.0
3766,1.0,2.0,1.0,1.0,1.0
3767,1.0,1.0,1.0,1.0,1.0
3768,48.0,70.0,1.0,3.0,4.0
3769,1.0,5.0,1.0,2.0,0.0
